iter	Logloss
112	0.1041449705
113	0.1037962899
114	0.1033343433
115	0.1028030544
116	0.1024269634
117	0.1015569912
118	0.1011728769
119	0.101007168
120	0.1003615605
121	0.1001640954
122	0.09989747669
123	0.09960412866
124	0.09944207343
125	0.09895073487
126	0.09892343957
127	0.09856481114
128	0.09787397056
129	0.09770805643
130	0.09707405452
131	0.09681651576
132	0.0965636046
133	0.09641342517
134	0.09626960831
135	0.09588421213
136	0.09581868266
137	0.09546913205
138	0.09519833917
139	0.09481721337
140	0.09409067536
141	0.09388717829
142	0.09281957522
143	0.09265986232
144	0.09247447082
145	0.09198628056
146	0.09115012764
147	0.0902278059
148	0.08901643403
149	0.08887561446
150	0.08874947311
151	0.08833021319
152	0.08822197345
153	0.08745712694
154	0.08723330886
155	0.08722809872
156	0.08713724338
157	0.08680764386
158	0.08669197275
159	0.08650276059
160	0.08627629871
161	0.08596679943
162	0.08562955831
163	0.08495589553
164	0.08483593077
165	0.0846239626
166	0.08447604942
167	0.08433038733
168	0.08403964894
169	0.0838500287
170	0.0837743237
171	0.08358744726
172	0.08337947187
173	0.08325591903
174	0.08313441099
175	0.08299705096
176	0.08273121455
177	0.08257448074
178	0.08235988287
179	0.0822743651
180	0.08226628839
181	0.08206854407
182	0.08195108689
183	0.08184965807
184	0.08167039351
185	0.08155769503
186	0.08144026333
187	0.08135320122
188	0.08124041419
189	0.08111272446
190	0.08095674223
191	0.08085272619
192	0.08038978524
193	0.08037961328
194	0.08010255985
195	0.07990611294
196	0.07974423695
197	0.07971949688
198	0.07967408603
199	0.07944688374
200	0.07930018265
201	0.07889800102
202	0.07884759551
203	0.07828797574
204	0.07823681759
205	0.0777495056
206	0.07744516802
207	0.07743846389
208	0.07737582795
209	0.07719598797
210	0.07706170585
211	0.0767862106
212	0.07665136952
213	0.07657471379
214	0.07647812688
215	0.07618306978
216	0.0753346973
217	0.07506752358
218	0.07442091924
219	0.07431639508
220	0.07421741668
221	0.07409340187
222	0.07396341907
223	0.07385832039
224	0.07366525491
225	0.07357699164
226	0.07347976333
227	0.07340059461
228	0.07326915346
229	0.07307410456
230	0.07294836134
231	0.0729483475
232	0.07286192456
233	0.07280136559
234	0.07269039985
235	0.07255800732
236	0.0721709674
237	0.07206192218
238	0.07195634632
239	0.0718445484
240	0.07091922468
241	0.07076714026
242	0.07073588559
243	0.07063460017
244	0.07051968788
245	0.07013145411
246	0.07000209867
247	0.06986897138
248	0.06968177548
249	0.06953882053
250	0.06942872949
251	0.06937165167
252	0.06923167109
253	0.06916057812
254	0.06908024822
255	0.06903307565
256	0.06896842292
257	0.06892547674
258	0.06885478341
259	0.06879343342
260	0.06821587805
261	0.06821165049
262	0.06816260629
263	0.06813108321
264	0.0680872809
265	0.06799978423
266	0.06795131936
267	0.06785926229
268	0.06785537299
269	0.06780372057
270	0.06778213577
271	0.06774023249
272	0.06758680947
273	0.06737112602
274	0.06735404695
275	0.06734695159
276	0.06721629836
277	0.06713208839
278	0.06705607494
279	0.06701156608
280	0.06674046284
281	0.0664821853
282	0.06607020263
283	0.06591817336
284	0.06575986545
285	0.06566430119
286	0.06558662931
287	0.06538918915
288	0.06531678818
289	0.06522036123
290	0.06515412041
291	0.06511126087
292	0.06502747671
293	0.06490982456
294	0.06478976894
295	0.06461117084
296	0.06450209418
297	0.064303731
298	0.0642691056
299	0.06409417953
300	0.06401466942
301	0.06384938963
302	0.06381136448
303	0.0636802905
304	0.06364392188
305	0.06357964017
306	0.06352976542
307	0.06351528122
308	0.06345098444
309	0.06311593604
310	0.06294602638
311	0.06287681957
312	0.06277967948
313	0.06272306028
314	0.06259667992
315	0.06254765796
316	0.06241108139
317	0.06233611996
318	0.06227873951
319	0.06216467702
320	0.06211040764
321	0.06185708003
322	0.0610541648
323	0.0608096054
324	0.06075856712
325	0.06070073343
326	0.0606121357
327	0.06058758893
328	0.06052884851
329	0.06049428298
330	0.06044428787
331	0.06043992389
332	0.0601741853
333	0.0600697454
334	0.05988885826
335	0.05977433231
336	0.05976709142
337	0.05976708154
338	0.05967807338
339	0.05966148518
340	0.0596480581
341	0.05955884364
342	0.05944225234
343	0.05931724883
344	0.05931063446
345	0.05921123692
346	0.05916054861
347	0.05915991995
348	0.05908679231
349	0.05899900637
350	0.0589632804
351	0.05889138033
352	0.05885691377
353	0.0586127832
354	0.05853158069
355	0.05848538574
356	0.05841629966
357	0.05836921494
358	0.05812533361
359	0.05808132928
360	0.05804081251
361	0.05804080182
362	0.05801078189
363	0.05794701986
364	0.05791431927
365	0.05791430841
366	0.05780777706
367	0.05763097791
368	0.05758540764
369	0.0575428265
370	0.05742331241
371	0.05737083314
372	0.0570668402
373	0.05701472166
374	0.05689222702
375	0.05687242602
376	0.05677063298
377	0.05663440932
378	0.0566298098
379	0.05661430835
380	0.05641260809
381	0.05626603637
382	0.05621782315
383	0.05590309687
384	0.05581118355
385	0.05578203289
386	0.05569918159
387	0.05561835389
388	0.05551063623
389	0.05540859064
390	0.05529420259
391	0.05518720156
392	0.05512577256
393	0.05505126575
394	0.05498266658
395	0.05479384023
396	0.05443879628
397	0.05427995609
398	0.05417435858
399	0.05389324117
400	0.05383266471
401	0.0537745524
402	0.05369205941
403	0.05365868123
404	0.05363243092
405	0.05359739228
406	0.05356583345
407	0.05347146119
408	0.05342132318
409	0.05342129625
410	0.05335329886
411	0.05328927932
412	0.05311937854
413	0.05308789016
414	0.0530180123
415	0.05295804598
416	0.052888422
417	0.05279194055
418	0.0526576043
419	0.05258863025
420	0.05250873766
421	0.05240907172
422	0.05237071358
423	0.05213247163
424	0.05191800998
425	0.05188027124
426	0.05183128501
427	0.05166966758
428	0.05156477058
429	0.05150093004
430	0.05141649901
431	0.05135656802
432	0.05128527439
433	0.05123161794
434	0.0511497212
435	0.05105111227
436	0.05100893403
437	0.05092407739
438	0.05089332592
439	0.05084342176
440	0.05079135192
441	0.05073152305
442	0.0506931632
443	0.05060158061
444	0.05036807288
445	0.05032331724
446	0.05027366759
447	0.05021533912
448	0.05017796608
449	0.05014124808
450	0.04999647762
451	0.04994633646
452	0.04987074909
453	0.04975291435
454	0.04969185888
455	0.04965687045
456	0.04957204679
457	0.04934655827
458	0.04927642246
459	0.04915393639
460	0.04907812771
461	0.04890451944
462	0.04880959731
463	0.04864127312
464	0.04852579264
465	0.04839656246
466	0.04834513877
467	0.04823530288
468	0.04818221758
469	0.04814046493
470	0.04809512529
471	0.04799894888
472	0.047896358
473	0.04785502744
474	0.04778132959
475	0.04773331108
476	0.04768358574
477	0.04762613861
478	0.04754486792
479	0.04739043891
480	0.04732157463
481	0.04728344639
482	0.04709184476
483	0.04699582534
484	0.04689103678
485	0.04671117742
486	0.04664134122
487	0.04643835942
488	0.04631755545
489	0.04627848411
490	0.04620749118
491	0.04614750645
492	0.04610568936
493	0.04605157882
494	0.0459558128
495	0.04581086917
496	0.04577240695
497	0.04573358001
498	0.04570603704
499	0.04561681769
500	0.04549720301
501	0.04545187775
502	0.04539772341
503	0.04535395659
504	0.0452823485
505	0.04525419285
506	0.04514815376
507	0.04507337086
508	0.04501747865
509	0.04497045309
510	0.04491901043
511	0.04488933011
512	0.04484547391
513	0.04480442483
514	0.04467838032
515	0.04464690378
516	0.0445978443
517	0.0444497129
518	0.04440901766
519	0.04426558516
520	0.04421829529
521	0.04409167922
522	0.04395698145
523	0.04390162405
524	0.04387560862
525	0.0437067065
526	0.04357777433
527	0.04351458721
528	0.04347680549
529	0.04334882846
530	0.04320874578
531	0.04316310726
532	0.04312042215
533	0.0429996594
534	0.04289135995
535	0.04284045985
536	0.04276632412
537	0.04271421651
538	0.04257801348
539	0.04245498945
540	0.0424231988
541	0.04231182988
542	0.04221297714
543	0.04217157539
544	0.0421302055
545	0.04209600917
546	0.04201829814
547	0.04188610621
548	0.04185565708
549	0.04181744206
550	0.04159696477
551	0.04155437132
552	0.04152305611
553	0.04147134801
554	0.04143618458
555	0.04141416219
556	0.04137507407
557	0.04132292877
558	0.04127738519
559	0.0412383448
560	0.04115636413
561	0.04098764805
562	0.04095366713
563	0.04092154245
564	0.04088078081
565	0.0408519913
566	0.04078653536
567	0.04075011285
568	0.04070362133
569	0.04061583663
570	0.04058460047
571	0.04055587284
572	0.04051200368
573	0.0404807337
574	0.04041796306
575	0.04039111037
576	0.0402994983
577	0.04021952422
578	0.04017359569
579	0.04009128666
580	0.04002082439
581	0.03996221174
582	0.03986545496
583	0.03970671207
584	0.03964908921
585	0.03961820194
586	0.03957571414
587	0.0395045215
588	0.03943510604
589	0.03936785016
590	0.03930432292
591	0.03916648204
592	0.03913784135
593	0.03910683386
594	0.03906432077
595	0.03904299426
596	0.0390154665
597	0.03896539089
598	0.03890982459
599	0.03883978004
600	0.03879459094
601	0.03871568701
602	0.03842343222
603	0.03839562043
604	0.03835348818
605	0.03821591174
606	0.03814338471
607	0.03811924646
608	0.03797090974
609	0.03791281293
610	0.03779561235
611	0.03772942704
612	0.03765967161
613	0.03760004848
614	0.03754082727
615	0.03748310979
616	0.03737671827
617	0.03731951763
618	0.03725532088
619	0.03720319744
620	0.03717873212
621	0.03712280378
622	0.03705711612
623	0.03700499901
624	0.03694877909
625	0.03691789659
626	0.03688444907
627	0.03682202452
628	0.03674822965
629	0.03672600315
630	0.03669799295
631	0.03666936469
632	0.03661149757
633	0.03655685462
634	0.03653315068
635	0.03647008939
636	0.03635959764
637	0.03633260377
638	0.03630480221
639	0.03625385304
640	0.03621723453
641	0.03617938106
642	0.03614488117
643	0.03610230175
644	0.03607176969
645	0.03599355399
646	0.03594188402
647	0.03589456153
648	0.03586510405
649	0.03583851106
650	0.03578351785
651	0.03575053087
652	0.03570159281
653	0.03564287477
654	0.03560951292
655	0.03554153939
656	0.03545201038
657	0.03543380312
658	0.03533783016
659	0.03529755896
660	0.0352552191
661	0.03523986395
662	0.03522285243
663	0.03516471144
664	0.03512590463
665	0.03510187157
666	0.03507661192
667	0.03501828555
668	0.03497302406
669	0.03494852982
670	0.03480492392
671	0.03476259412
672	0.03473624722
673	0.0347067147
674	0.03466705643
675	0.03464394482
676	0.03457927339
677	0.03454163158
678	0.03450840253
679	0.03448311237
680	0.03445589501
681	0.03438495422
682	0.03434750473
683	0.03431823051
684	0.03423736698
685	0.03421323468
686	0.03417515812
687	0.03414054199
688	0.03410907782
689	0.03406995257
690	0.0340330808
691	0.03400391173
692	0.03395797989
693	0.03389578668
694	0.03384585326
695	0.03381111543
696	0.03379457674
697	0.03375914318
698	0.03370536996
699	0.03367902206
700	0.03353567897
701	0.03341471074
702	0.03336474317
703	0.03333033136
704	0.03326096815
705	0.03319226834
706	0.0331407085
707	0.03307721525
708	0.03304865316
709	0.03298694177
710	0.03293062281
711	0.03289517651
712	0.03286318424
713	0.03282849273
714	0.03279644775
715	0.03277631829
716	0.03272938197
717	0.0327002106
718	0.0326828452
719	0.03265316951
720	0.03257016232
721	0.03252792496
722	0.03248150585
723	0.03245243829
724	0.03242220133
725	0.0324049628
726	0.03237065987
727	0.03232936639
728	0.03231145141
729	0.03220474086
730	0.03215022049
731	0.03212615779
732	0.03209657089
733	0.03206313887
734	0.03199190453
735	0.03194405594
736	0.03191895293
737	0.03189142965
738	0.0318433736
739	0.03181648968
740	0.03179101022
741	0.03177331679
742	0.03170601513
743	0.03167965926
744	0.03166096003
745	0.03162873154
746	0.03161439758
747	0.0315774704
748	0.03153842642
749	0.03149242038
750	0.03146278738
751	0.03137909037
752	0.03134997452
753	0.03130505784
754	0.03129017861
755	0.03125797183
756	0.03116849408
757	0.03113925282
758	0.03111243464
759	0.03108999675
760	0.03106256313
761	0.03102200653
762	0.03100672325
763	0.0309083237
764	0.03087198218
765	0.03083223436
766	0.0308092173
767	0.03079252232
768	0.03074513103
769	0.03072487237
770	0.0306972189
771	0.03067187542
772	0.0306481979
773	0.03060643887
774	0.03059397065
775	0.0305661023
776	0.03047465052
777	0.03043025378
778	0.0303966441
779	0.03034969772
780	0.03026593887
781	0.03024875409
782	0.03023592534
783	0.03019532446
784	0.03017101149
785	0.03014676125
786	0.03013554248
787	0.03009375401
788	0.02997768169
789	0.02995317187
790	0.02991830351
791	0.02978083894
792	0.02967828091
793	0.02965755808
794	0.02960568661
795	0.02957132975
796	0.02954867721
797	0.02952776081
798	0.02950854367
799	0.02944779157
800	0.02940021057
801	0.02930581651
802	0.02927863145
803	0.02919409179
804	0.02916877764
805	0.02914770796
806	0.02908223632
807	0.02904942225
808	0.02901903085
809	0.02894732028
810	0.02892429654
811	0.02889763421
812	0.02887258748
813	0.02885062922
814	0.02880296788
815	0.02875941987
816	0.02873877566
817	0.02870472903
818	0.02866163493
819	0.02863944474
820	0.0286186028
821	0.02859401106
822	0.0285736256
823	0.02855491705
824	0.02851486199
825	0.0284998368
826	0.02845692815
827	0.02841309106
828	0.02837014285
829	0.02834098059
830	0.02832548918
831	0.02828988544
832	0.02826381685
833	0.02823411163
834	0.02821910508
835	0.0281803514
836	0.02816096552
837	0.02812616481
838	0.02808066139
839	0.02806043543
840	0.02802078835
841	0.02796574678
842	0.02792323862
843	0.02784399249
844	0.02782716759
845	0.02779897477
846	0.0277738955
847	0.02772559148
848	0.02760718151
849	0.02758915069
850	0.02757540336
851	0.02753434129
852	0.02751932314
853	0.02747748473
854	0.02743777821
855	0.0273946707
856	0.02737434646
857	0.02730511374
858	0.02728437603
859	0.02726240754
860	0.0272468428
861	0.02722914828
862	0.02719363625
863	0.02715917784
864	0.02705313997
865	0.02702230742
866	0.02696929144
867	0.02692571982
868	0.02690070927
869	0.02686319303
870	0.02682753407
871	0.02679768989
872	0.02677518421
873	0.02674562868
874	0.02672730551
875	0.02668543351
876	0.02666393002
877	0.02663686974
878	0.02661947619
879	0.02660739042
880	0.02659350822
881	0.02657048632
882	0.02654002495
883	0.02651020998
884	0.02648741621
885	0.02643908403
886	0.02642114754
887	0.02640224619
888	0.02637286295
889	0.02635340987
890	0.02633586132
891	0.02627035669
892	0.02623941362
893	0.0262252967
894	0.02619534623
895	0.02616753499
896	0.02614500905
897	0.02612370764
898	0.02609760983
899	0.02608442624
900	0.02602377273
901	0.02599461542
902	0.02595728767
903	0.02592247051
904	0.02589222303
905	0.02587237012
906	0.02585462903
907	0.0258354063
908	0.02581321363
909	0.02578894119
910	0.02577074148
911	0.02575107469
912	0.02572962136
913	0.02568537837
914	0.02564997857
915	0.02562761377
916	0.02559536895
917	0.02556777768
918	0.02555752953
919	0.02553710995
920	0.02550541788
921	0.02548749324
922	0.02544671525
923	0.02541363936
924	0.02538514999
925	0.02533686724
926	0.02531000174
927	0.02529036109
928	0.02527160722
929	0.02524892492
930	0.02523450324
931	0.02521482256
932	0.0251906649
933	0.02517058507
934	0.02512345539
935	0.0250843103
936	0.02506672844
937	0.02504104155
938	0.02501115231
939	0.02497159166
940	0.02491943615
941	0.02490238586
942	0.02487680251
943	0.0248439975
944	0.02483001589
945	0.02480763724
946	0.02479069607
947	0.02477758262
948	0.02476219898
949	0.02474065266
950	0.02470965884
951	0.02469346146
952	0.02465945732
953	0.02464315021
954	0.02462423977
955	0.02460822464
956	0.02457652899
957	0.02454293482
958	0.02452212802
959	0.02446698539
960	0.02444245096
961	0.02439866564
962	0.02438150868
963	0.02429698679
964	0.02428390551
965	0.02425271861
966	0.02423947947
967	0.0242155827
968	0.02417283701
969	0.02415313191
970	0.0240728235
971	0.02404478789
972	0.02401812287
973	0.02399306032
974	0.02397451969
975	0.0239645933
976	0.02394206322
977	0.02391835946
978	0.02388900445
979	0.02386945843
980	0.02383836959
981	0.02381185155
982	0.02380128334
983	0.02377675445
984	0.02376175817
985	0.02375173751
986	0.02373221821
987	0.02371484231
988	0.02365701541
989	0.02362707077
990	0.02360581007
991	0.02358414543
992	0.02351121379
993	0.02349838356
994	0.02347094218
995	0.02345177506
996	0.02343344655
997	0.02340989097
998	0.02339551139
999	0.02336551715
1000	0.02333990727
1001	0.02331474304
1002	0.02324536087
1003	0.02321865046
1004	0.02319011069
1005	0.02316825378
1006	0.02310392231
1007	0.02308177075
1008	0.02305780819
1009	0.02304202065
1010	0.02302121697
1011	0.02299851575
1012	0.02295178821
1013	0.02292477282
1014	0.02290154216
1015	0.02287733833
1016	0.02286373226
1017	0.02284455794
1018	0.02278285832
1019	0.02276668688
1020	0.02274550639
1021	0.02271818012
1022	0.022699751
1023	0.02268371534
1024	0.02266466635
1025	0.0226381789
1026	0.02261118499
1027	0.0225918303
1028	0.02257140884
1029	0.02255515063
1030	0.02253726615
1031	0.02250361372
1032	0.02248009815
1033	0.02245573661
1034	0.02243152769
1035	0.02240516936
1036	0.02238629924
1037	0.02237437551
1038	0.02235448641
1039	0.02234237257
1040	0.0223244084
1041	0.02230285662
1042	0.02228255241
1043	0.02224562119
1044	0.02222324338
1045	0.02220260292
1046	0.02218757143
1047	0.02217305128
1048	0.02216305624
1049	0.02214951552
1050	0.02213344368
1051	0.02211693606
1052	0.02209879588
1053	0.02208350608
1054	0.0220688626
1055	0.02204888414
1056	0.02203391864
1057	0.0220138889
1058	0.02199526347
1059	0.02197665239
1060	0.02196268019
1061	0.021932435
1062	0.02186815675
1063	0.021854929
1064	0.02184012707
1065	0.02181285093
1066	0.02179813826
1067	0.02177590091
1068	0.02174803788
1069	0.02172195742
1070	0.02170422058
1071	0.02169255938
1072	0.02166768377
1073	0.02165775151
1074	0.02164066574
1075	0.02161711052
1076	0.0215927389
1077	0.02157040274
1078	0.02155923363
1079	0.02153415811
1080	0.02151786451
1081	0.02149990179
1082	0.02148057635
1083	0.02146049899
1084	0.02144568293
1085	0.02143043461
1086	0.02141579542
1087	0.02140807889
1088	0.02138662358
1089	0.02136504795
1090	0.02134951356
1091	0.02133752015
1092	0.02131603588
1093	0.02129138598
1094	0.02127568215
1095	0.02126028459
1096	0.02124677225
1097	0.02121631025
1098	0.02120430699
1099	0.02117093723
1100	0.02115530314
1101	0.0211429261
1102	0.02112757399
1103	0.02111110828
1104	0.02109682903
1105	0.02108208589
1106	0.02106665873
1107	0.02104208948
1108	0.02103331729
1109	0.02100010031
1110	0.02099030446
1111	0.02093859727
1112	0.02091920023
1113	0.02090349812
1114	0.02089397938
1115	0.02088086237
1116	0.02086454453
1117	0.02085025775
1118	0.02083575626
1119	0.02081319849
